Precinct Name,Active Voters,Total Ballots,Contest Name,Choice Name,Party,Total Votes
2181007807,1152,659,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,231
2181007808,1975,816,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,317
2181007809,1031,612,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,244
2181007810,1038,554,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,212
2181007811,1297,625,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,226
2181007812,1101,527,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,202
2181007813,941,337,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,129
2181007814,1077,550,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,197
2181007815,832,289,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,109
2181007816,1112,489,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,173
2181007817,810,517,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,201
2181007818,1050,602,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,233
2181007819,901,504,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,190
2181007820,686,408,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,166
2181007821,1085,496,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,158
2181007822,978,304,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,98
2181007823,1887,596,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,189
2181007824,1085,536,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,182
2181007825,633,371,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,126
2181007826,825,460,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,191
2181007827,910,388,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,147
2181007828,704,267,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,93
2181007829,794,249,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,86
2181007830,775,176,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,50
2181007831,848,232,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,56
2181007832,331,142,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,54
2181007833,785,140,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,43
2181007834,1422,141,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,32
2181007835,721,129,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,30
2181007836,528,194,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,56
2181007837,937,212,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,60
2181007838,472,107,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,40
2181007839,635,386,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,163
2181007840,597,299,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,108
2181007841,664,352,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,135
2181007842,1125,678,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,207
2181007843,1246,763,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,299
2181007844,759,363,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,139
2181007845,847,334,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,119
2181007846,1321,324,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,109
2181007847,773,139,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,40
2181007848,652,247,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,94
2181007849,1090,101,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,29
2181007850,664,426,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,149
2181007851,1013,562,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,227
2181007852,1081,494,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,190
2181007853,790,269,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,101
2181107912,1141,545,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,211
2181107913,116,57,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,27
2181207401,708,312,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,128
2181207402,639,305,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,138
2181207403,976,503,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,201
2181207404,984,468,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,177
2181207405,488,222,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,71
2181207406,259,109,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,31
2181307854,992,353,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,128
2181307855,864,332,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,118
2181307856,597,306,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,113
2181307857,873,470,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,153
2181307858,931,548,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,219
2181307859,858,508,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,202
2181307860,651,417,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,180
2181307861,624,353,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,135
2181307862,669,382,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,156
2181307863,795,487,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,186
2181307864,661,419,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,150
2181307865,676,289,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,109
2181307866,854,442,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,159
2181307867,812,368,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,148
2181307868,884,599,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,263
2181307869,598,334,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,137
2181307870,756,258,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,88
2181307871,797,377,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,150
2181307872,909,155,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,60
2181307873,486,296,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,83
2181307874,1060,548,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,186
2181307875,682,109,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,26
2181307876,764,52,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,16
2181307877,723,337,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,109
2181307878,698,244,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,87
2181307879,741,232,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,88
2181307880,1011,114,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,41
2181307881,687,305,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,86
2181307882,647,387,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,140
2181307883,800,432,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,179
2181307884,933,371,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,119
2181307885,609,318,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,132
2181307886,818,469,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,174
2181307887,1019,622,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,234
2181307888,829,529,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,199
2181307903,1868,675,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,276
2181307904,510,220,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,75
2181307905,279,114,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,44
2181307906,560,233,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,88
2181307908,964,443,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,164
2181307909,577,325,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,116
2181307910,773,358,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,149
2181307911,921,421,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,167
2181307914,563,228,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,100
2181307915,260,76,Boulder Valley School District RE-2 Director District F,Kitty Sargent,,30
2161307900,502,209,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,44
2161307901,646,193,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,38
2161307902,297,99,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,13
2163307100,1351,450,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,114
2163307101,1235,419,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,92
2163307102,1060,167,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,45
2163307103,1134,394,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,91
2163307104,1093,337,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2163307105,471,113,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,21
2163307106,1013,376,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2163307107,727,267,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,45
2171207200,652,309,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,74
2171207201,659,309,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,49
2171207202,1142,493,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,106
2171207203,997,495,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,107
2171207204,985,447,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2171207205,960,430,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,100
2171207206,537,304,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2171207207,941,444,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,91
2171207208,1065,522,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,107
2171207209,612,352,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,61
2171207210,909,458,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,88
2171207211,1075,483,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,106
2171207212,1150,497,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,113
2171207213,2073,995,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,188
2171207214,1250,587,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,139
2171207300,1523,611,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,141
2171207301,1775,722,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,158
2171207302,1211,509,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,101
2171207303,894,366,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,98
2171207304,899,495,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,97
2171207305,1119,434,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,67
2171207306,1185,563,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,93
2171207307,973,278,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,57
2171207308,975,447,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,69
2171207309,1139,568,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,102
2171207310,1326,655,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,141
2171207311,816,372,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,88
2171207312,939,541,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,97
2171207313,1305,655,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,112
2171207314,1333,620,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,107
2171207315,822,368,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,54
2171207316,1178,595,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,108
2171207407,182,73,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,13
2173307400,129,59,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,16
2173307410,812,364,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2173307411,965,365,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,73
2173307412,1621,605,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,142
2181007500,943,368,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,125
2181007501,902,412,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,85
2181007502,1045,510,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,82
2181007503,1456,686,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,131
2181007800,864,401,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,78
2181007801,414,119,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,22
2181007802,1035,263,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,63
2181007803,969,292,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,73
2181007804,1265,585,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,131
2181007805,472,230,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,51
2181007806,1229,592,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,122
2181007807,1152,659,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,118
2181007808,1975,816,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,139
2181007809,1031,612,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,120
2181007810,1038,554,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,91
2181007811,1297,625,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,125
2181007812,1101,527,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,106
2181007813,941,337,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,55
2181007814,1077,550,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,99
2181007815,832,289,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,46
2181007816,1112,489,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,78
2181007817,810,517,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,76
2181007818,1050,602,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,92
2181007819,901,504,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,106
2181007820,686,408,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,68
2181007821,1085,496,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,81
2181007822,978,304,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,63
2181007823,1887,596,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,111
2181007824,1085,536,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,98
2181007825,633,371,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,63
2181007826,825,460,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,59
2181007827,910,388,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,57
2181007828,704,267,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,41
2181007829,794,249,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,59
2181007830,775,176,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,42
2181007831,848,232,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,34
2181007832,331,142,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,23
2181007833,785,140,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,24
2181007834,1422,141,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,29
2181007835,721,129,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,27
2181007836,528,194,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,29
2181007837,937,212,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,55
2181007838,472,107,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,24
2181007839,635,386,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,66
2181007840,597,299,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,51
2181007841,664,352,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,60
2181007842,1125,678,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,126
2181007843,1246,763,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,130
2181007844,759,363,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2181007845,847,334,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,59
2181007846,1321,324,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,62
2181007847,773,139,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,32
2181007848,652,247,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,47
2181007849,1090,101,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,19
2181007850,664,426,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,79
2181007851,1013,562,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,107
2181007852,1081,494,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,90
2181007853,790,269,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,56
2181107912,1141,545,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,92
2181107913,116,57,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,10
2181207401,708,312,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,60
2181207402,639,305,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,57
2181207403,976,503,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,124
2181207404,984,468,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,98
2181207405,488,222,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,52
2181207406,259,109,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,30
2181307854,992,353,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,67
2181307855,864,332,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,60
2181307856,597,306,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,53
2181307857,873,470,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,83
2181307858,931,548,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,88
2181307859,858,508,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,112
2181307860,651,417,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,72
2181307861,624,353,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,66
2181307862,669,382,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,67
2181307863,795,487,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,97
2181307864,661,419,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,75
2181307865,676,289,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,58
2181307866,854,442,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,91
2181307867,812,368,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,54
2181307868,884,599,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,98
2181307869,598,334,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,48
2181307870,756,258,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,51
2181307871,797,377,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,56
2181307872,909,155,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,21
2181307873,486,296,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,59
2181307874,1060,548,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,101
2181307875,682,109,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,11
2181307876,764,52,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,7
2181307877,723,337,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,53
2181307878,698,244,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,42
2181307879,741,232,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,30
2181307880,1011,114,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,15
2181307881,687,305,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,60
2181307882,647,387,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,66
2181307883,800,432,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,64
2181307884,933,371,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,59
2181307885,609,318,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,35
2181307886,818,469,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,55
2181307887,1019,622,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,92
2181307888,829,529,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,97
2181307903,1868,675,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,134
2181307904,510,220,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,42
2181307905,279,114,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,22
2181307906,560,233,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,47
2181307908,964,443,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,91
2181307909,577,325,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,50
2181307910,773,358,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,76
2181307911,921,421,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,81
2181307914,563,228,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,34
2181307915,260,76,Boulder Valley School District RE-2 Director District F,Alexandra Eddy,,8
2181107916,461,199,Estes Park School District R-3 School Director At Large,Laura Case,,107
2181107916,461,199,Estes Park School District R-3 School Director At Large,Danielle Wolf,,100
2181107705,80,34,Thompson School District R2-J Board of Education Director District B,Paul Bankes,,19
4181107707,97,53,Thompson School District R2-J Board of Education Director District B,Paul Bankes,,22
2181107705,80,34,Thompson School District R2-J Board of Education Director District E,Lori Hvizda Ward,,20
4181107707,97,53,Thompson School District R2-J Board of Education Director District E,Lori Hvizda Ward,,24
2181107705,80,34,Thompson School District R2-J Board of Education Director District F,Barbara Kruse,,22
4181107707,97,53,Thompson School District R2-J Board of Education Director District F,Barbara Kruse,,21
2181107705,80,34,Thompson School District R2-J Board of Education Director District F,Lynn Greer,,0
4181107707,97,53,Thompson School District R2-J Board of Education Director District F,Lynn Greer,,0
2161307900,502,209,BOULDER COUNTY ISSUE 1A,Yes,,165
2161307901,646,193,BOULDER COUNTY ISSUE 1A,Yes,,141
2161307902,297,99,BOULDER COUNTY ISSUE 1A,Yes,,84
2163307100,1351,450,BOULDER COUNTY ISSUE 1A,Yes,,341
2163307101,1235,419,BOULDER COUNTY ISSUE 1A,Yes,,318
2163307102,1060,167,BOULDER COUNTY ISSUE 1A,Yes,,133
2163307103,1134,394,BOULDER COUNTY ISSUE 1A,Yes,,308
2163307104,1093,337,BOULDER COUNTY ISSUE 1A,Yes,,235
2163307105,471,113,BOULDER COUNTY ISSUE 1A,Yes,,90
2163307106,1013,376,BOULDER COUNTY ISSUE 1A,Yes,,310
2163307107,727,267,BOULDER COUNTY ISSUE 1A,Yes,,230
2171207200,652,309,BOULDER COUNTY ISSUE 1A,Yes,,232
2171207201,659,309,BOULDER COUNTY ISSUE 1A,Yes,,256
2171207202,1142,493,BOULDER COUNTY ISSUE 1A,Yes,,395
2171207203,997,495,BOULDER COUNTY ISSUE 1A,Yes,,385
2171207204,985,447,BOULDER COUNTY ISSUE 1A,Yes,,350
2171207205,960,430,BOULDER COUNTY ISSUE 1A,Yes,,367
2171207206,537,304,BOULDER COUNTY ISSUE 1A,Yes,,249
2171207207,941,444,BOULDER COUNTY ISSUE 1A,Yes,,377
2171207208,1065,522,BOULDER COUNTY ISSUE 1A,Yes,,446
2171207209,612,352,BOULDER COUNTY ISSUE 1A,Yes,,286
2171207210,909,458,BOULDER COUNTY ISSUE 1A,Yes,,368
2171207211,1075,483,BOULDER COUNTY ISSUE 1A,Yes,,375
2171207212,1150,497,BOULDER COUNTY ISSUE 1A,Yes,,401
2171207213,2073,995,BOULDER COUNTY ISSUE 1A,Yes,,797
2171207214,1250,587,BOULDER COUNTY ISSUE 1A,Yes,,477
2171207300,1523,611,BOULDER COUNTY ISSUE 1A,Yes,,487
2171207301,1775,722,BOULDER COUNTY ISSUE 1A,Yes,,619
2171207302,1211,509,BOULDER COUNTY ISSUE 1A,Yes,,415
2171207303,894,366,BOULDER COUNTY ISSUE 1A,Yes,,299
2171207304,899,495,BOULDER COUNTY ISSUE 1A,Yes,,415
2171207305,1119,434,BOULDER COUNTY ISSUE 1A,Yes,,363
2171207306,1185,563,BOULDER COUNTY ISSUE 1A,Yes,,449
2171207307,973,278,BOULDER COUNTY ISSUE 1A,Yes,,223
2171207308,975,447,BOULDER COUNTY ISSUE 1A,Yes,,365
2171207309,1139,568,BOULDER COUNTY ISSUE 1A,Yes,,476
2171207310,1326,655,BOULDER COUNTY ISSUE 1A,Yes,,551
2171207311,816,372,BOULDER COUNTY ISSUE 1A,Yes,,324
2171207312,939,541,BOULDER COUNTY ISSUE 1A,Yes,,411
2171207313,1305,655,BOULDER COUNTY ISSUE 1A,Yes,,569
2171207314,1333,620,BOULDER COUNTY ISSUE 1A,Yes,,519
2171207315,822,368,BOULDER COUNTY ISSUE 1A,Yes,,283
2171207316,1178,595,BOULDER COUNTY ISSUE 1A,Yes,,470
2171207407,461,215,BOULDER COUNTY ISSUE 1A,Yes,,141
2173307400,129,59,BOULDER COUNTY ISSUE 1A,Yes,,43
2173307408,1198,470,BOULDER COUNTY ISSUE 1A,Yes,,356
2173307409,1583,526,BOULDER COUNTY ISSUE 1A,Yes,,401
2173307410,1113,511,BOULDER COUNTY ISSUE 1A,Yes,,354
2173307411,965,365,BOULDER COUNTY ISSUE 1A,Yes,,262
2173307412,1621,605,BOULDER COUNTY ISSUE 1A,Yes,,470
2173307413,1198,406,BOULDER COUNTY ISSUE 1A,Yes,,320
2181007500,943,368,BOULDER COUNTY ISSUE 1A,Yes,,259
2181007501,902,412,BOULDER COUNTY ISSUE 1A,Yes,,309
2181007502,1045,510,BOULDER COUNTY ISSUE 1A,Yes,,333
2181007503,1456,686,BOULDER COUNTY ISSUE 1A,Yes,,519
2181007504,739,369,BOULDER COUNTY ISSUE 1A,Yes,,273
2181007800,864,401,BOULDER COUNTY ISSUE 1A,Yes,,297
2181007801,829,315,BOULDER COUNTY ISSUE 1A,Yes,,253
2181007802,1035,263,BOULDER COUNTY ISSUE 1A,Yes,,213
2181007803,969,292,BOULDER COUNTY ISSUE 1A,Yes,,254
2181007804,1286,595,BOULDER COUNTY ISSUE 1A,Yes,,437
2181007805,472,230,BOULDER COUNTY ISSUE 1A,Yes,,169
2181007806,1229,592,BOULDER COUNTY ISSUE 1A,Yes,,423
2181007807,1152,659,BOULDER COUNTY ISSUE 1A,Yes,,566
2181007808,1975,816,BOULDER COUNTY ISSUE 1A,Yes,,719
2181007809,1031,612,BOULDER COUNTY ISSUE 1A,Yes,,537
2181007810,1038,554,BOULDER COUNTY ISSUE 1A,Yes,,453
2181007811,1297,625,BOULDER COUNTY ISSUE 1A,Yes,,476
2181007812,1101,527,BOULDER COUNTY ISSUE 1A,Yes,,415
2181007813,941,337,BOULDER COUNTY ISSUE 1A,Yes,,259
2181007814,1077,550,BOULDER COUNTY ISSUE 1A,Yes,,468
2181007815,832,289,BOULDER COUNTY ISSUE 1A,Yes,,256
2181007816,1112,489,BOULDER COUNTY ISSUE 1A,Yes,,412
2181007817,810,517,BOULDER COUNTY ISSUE 1A,Yes,,402
2181007818,1050,602,BOULDER COUNTY ISSUE 1A,Yes,,476
2181007819,901,504,BOULDER COUNTY ISSUE 1A,Yes,,427
2181007820,686,408,BOULDER COUNTY ISSUE 1A,Yes,,337
2181007821,1085,496,BOULDER COUNTY ISSUE 1A,Yes,,414
2181007822,978,304,BOULDER COUNTY ISSUE 1A,Yes,,254
2181007823,1887,596,BOULDER COUNTY ISSUE 1A,Yes,,505
2181007824,1085,536,BOULDER COUNTY ISSUE 1A,Yes,,439
2181007825,633,371,BOULDER COUNTY ISSUE 1A,Yes,,310
2181007826,825,460,BOULDER COUNTY ISSUE 1A,Yes,,381
