election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast,source_file,source_url,retrieved_at,extraction_quality,extraction_notes
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Proposition LL (Statutory),measure,Yes,,604.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Proposition LL (Statutory),measure,No,,206.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Proposition MM (Statutory),measure,Yes,,531.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Proposition MM (Statutory),measure,No,,271.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Boulder County Ballot Issue 1A,measure,Yes,,546.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Boulder County Ballot Issue 1A,measure,No,,262.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Boulder County Ballot Issue 1B,measure,Yes,,439.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207502,502,Boulder County Ballot Issue 1B,measure,No,,356.0,1481.0,820.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Nicole Speer,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Rob Kaplan,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Montserrat Palacios,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Rob Smoke,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Maxwell Lord,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Jennifer Robins,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Aaron Stone,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Lauren Folkerts,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Mark Wallach,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Matt Benjamin,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Council Candidates,candidate,Rachel Rose Isaacson,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder Valley School District RE-2 Director District B (4 Years),candidate,Nicole Rajpal,,111.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Jeffrey Lowe Anderson,,80.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Deann Bucher,,63.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder Valley School District RE-2 Director District F (4 Years),candidate,Ana Temu Otting,,111.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Proposition LL (Statutory),measure,Yes,,167.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Proposition LL (Statutory),measure,No,,49.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Proposition MM (Statutory),measure,Yes,,152.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Proposition MM (Statutory),measure,No,,67.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder County Ballot Issue 1A,measure,Yes,,160.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder County Ballot Issue 1A,measure,No,,61.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder County Ballot Issue 1B,measure,Yes,,135.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,Boulder County Ballot Issue 1B,measure,No,,81.0,621.0,221.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Ballot Issue 2A,measure,Yes,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Ballot Issue 2A,measure,No,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Ballot Issue 2B,measure,Yes,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207503,503,City of Boulder Ballot Issue 2B,measure,No,,0.0,621.0,0.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder Valley School District RE-2 Director District B (4 Years),candidate,Nicole Rajpal,,809.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Jeffrey Lowe Anderson,,404.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Deann Bucher,,532.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder Valley School District RE-2 Director District F (4 Years),candidate,Ana Temu Otting,,803.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Proposition LL (Statutory),measure,Yes,,1136.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Proposition LL (Statutory),measure,No,,116.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Proposition MM (Statutory),measure,Yes,,1081.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Proposition MM (Statutory),measure,No,,161.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder County Ballot Issue 1A,measure,Yes,,1030.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder County Ballot Issue 1A,measure,No,,213.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder County Ballot Issue 1B,measure,Yes,,887.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207504,504,Boulder County Ballot Issue 1B,measure,No,,330.0,2446.0,1261.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder Valley School District RE-2 Director District B (4 Years),candidate,Nicole Rajpal,,338.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Jeffrey Lowe Anderson,,214.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Deann Bucher,,164.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder Valley School District RE-2 Director District F (4 Years),candidate,Ana Temu Otting,,333.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Proposition LL (Statutory),measure,Yes,,403.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Proposition LL (Statutory),measure,No,,148.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Proposition MM (Statutory),measure,Yes,,344.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Proposition MM (Statutory),measure,No,,193.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder County Ballot Issue 1A,measure,Yes,,382.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder County Ballot Issue 1A,measure,No,,168.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder County Ballot Issue 1B,measure,Yes,,315.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207505,505,Boulder County Ballot Issue 1B,measure,No,,224.0,936.0,555.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207506,506,Boulder Valley School District RE-2 Director District B (4 Years),candidate,Nicole Rajpal,,564.0,1469.0,904.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207506,506,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Jeffrey Lowe Anderson,,384.0,1469.0,904.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207506,506,Boulder Valley School District RE-2 Director District E (4 Years),candidate,Deann Bucher,,276.0,1469.0,904.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207506,506,Boulder Valley School District RE-2 Director District F (4 Years),candidate,Ana Temu Otting,,552.0,1469.0,904.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207506,506,Proposition LL (Statutory),measure,Yes,,727.0,1469.0,904.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
2025,2025-11-04,coordinated,boulder_county,county,Boulder County,2181207506,506,Proposition LL (Statutory),measure,No,,169.0,1469.0,904.0,2025-coordinated-sov.xlsx,https://assets.bouldercounty.gov/wp-content/uploads/2025/11/2025C-Boulder-County-Official-Statement-of-Votes.xlsx,2026-05-23T17:37:17+00:00,machine_readable,"contains composite precinct IDs (multiple precincts joined, comma-separated); votes are reported for the combined unit"
