election_year,election_date,election_type,data_source,jurisdiction_level,jurisdiction_name,precinct_id,precinct_name,contest,contest_type,candidate_or_option,party,votes,active_voters,ballots_cast
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Andrew Brandt,,197,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District D (4 Years),candidate,Lalenia Quinlan Aweida,,307,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Anil Kiran Pesaramelli,,104,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Stuart Lord,,161,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder Valley School District RE-2 Director District G (4 Years),candidate,Jorge Chávez,,243,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Proposition HH (Statutory),measure,Yes,,404,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Proposition HH (Statutory),measure,No,,267,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Proposition II (Statutory),measure,Yes,,562,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Proposition II (Statutory),measure,No,,109,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder County Ballot Issue 1A,measure,Yes,,576,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder County Ballot Issue 1A,measure,No,,93,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder County Ballot Issue 1B,measure,Yes,,469,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Boulder County Ballot Issue 1B,measure,No,,198,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior Ballot Question 301,measure,Yes,,417,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior Ballot Question 301,measure,No,,200,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Dalton Valette,,250,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Heather Cracraft,,323,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Ryan Hitchler,,256,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Claire Dixon,,346,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Ryan Welch,,261,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Jeff Chu,,318,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Sean Maday,,255,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Clint Folsom,,360,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Chris Hanson,,254,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Stephanie Schader,,245,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207101,101,Town of Superior - Home Rule Charter Commission,candidate,Mike Foster,,298,1340.0,679
2023,2023-11-07,coordinated,boulder_county,county,Boulder County,2181207102,102,Boulder Valley School District RE-2 Director District A (4 Years),candidate,Jason Unger,,95,1154.0,249
